metric
0.85463659,0.82899628,0.9326087,0.91853933,0.83042394
0.89572193,0.7875817,0.88034188,0.90502793,0.88390501
0.91428571,0.82417582,0.89293362,0.93922652,0.8591224
0.83863081,0.79215686,0.89263158,0.91097923,0.83374083
0.86595174,0.77186312,0.90721649,0.93678161,0.80288462
0.8714653,0.77316294,0.92484342,0.94492754,0.88857939
0.88857143,0.75757576,0.90625,0.91061453,0.9076087
0.82850242,0.8,0.92421053,0.89942529,0.87603306
0.86341463,0.85514019,0.88607595,0.87594937,0.84438776
0.87350835,0.8185654,0.92743764,0.91032609,0.80238095

