metric
0.86578947,0.78896104,0.87124464,0.84782609,0.90909091
0.87394958,0.76848875,0.89090909,0.87533156,0.85
0.87113402,0.74038462,0.92290749,0.91876751,0.90106952
0.89473684,0.81886792,0.85252525,0.87139108,0.84825871
0.90778098,0.73161765,0.84861407,0.90265487,0.78820961
0.89218329,0.73539519,0.80885312,0.90633609,0.93112948
0.9,0.87383178,0.872,0.87765957,0.79120879
0.84126984,0.7483871,0.91590909,0.88713911,0.87234043
0.85,0.75333333,0.88626609,0.89385475,0.87401575
0.85483871,0.8699187,0.875,0.9068323,0.77899344

