precision
0.10211765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.10052941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99880024,1.0,1.0,0.98247664,1.0,1.0,0.99762188,0.98201856,1.0,1.0
0.09835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.10429412,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.09864706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.09952941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96831797,0.50589623,0.99820144,0.99417249,0.0,0.0,0.50886001,1.0,0.99430848,0.99817073
0.0,0.10276471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.09747059,0.0,0.0,0.0,0.0,0.0,0.0

