precision
1.,1.,0.97919075,0.99882075,1.,0.99770642,0.98995865,1.,0.99767847,0.99881867
0.99277978,1.,1.,0.98304127,0.99942029,0.99885123,1.,0.99707773,1.,1.
0.99817961,1.,1.,0.96878484,0.99768652,1.,1.,1.,1.,0.99881727
0.99822275,0.99940441,1.,0.99880739,0.98039216,1.,0.99755651,0.99821535,0.99259681,1.
0.97769953,1.,1.,0.99299883,1.,1.,0.99765396,0.99702735,1.,1.
1.,0.99585308,1.,1.,1.,1.,1.,1.,1.,0.97150997
0.97892402,1.,0.99940547,0.99760048,1.,1.,1.,0.99882075,1.,0.98877069
1.,1.,1.,0.99183673,0.98106713,1.,0.99773371,0.99817185,0.99820144,1.
0.98418079,0.9988256,0.99299883,0.99582588,0.99213551,0.99941691,1.,0.99940863,1.,1.
0.99236193,1.,1.,0.99457505,1.,0.99766764,0.9912075,0.99699339,0.99824869,0.98843931

