precision
0.85678392,0.71582734,0.89416847,0.82767624,0.80716253
0.8254717,0.0,0.84631148,0.83554377,0.58557047
0.70338983,0.0,0.83661417,0.81632653,0.63523132
0.79533679,0.75367647,0.91558442,0.8787062,0.79187817
0.0,0.61370717,0.61,0.74382022,0.72315036
0.84352078,0.81696429,0.88259109,0.88611111,0.79648241
0.6954023,0.0,0.88888889,0.91097923,0.63082437
0.82124352,0.75555556,0.86826347,0.86138614,0.74879227
0.85326087,0.79133858,0.87076271,0.85674931,0.81308411
0.84130982,0.75416667,0.91285403,0.85294118,0.78072289

