metric
0.84615385,0.,0.49328859,0.84496124,0.44668588
0.82307692,0.671875,0.52791878,0.81972789,0.52110092
0.81632653,0.58762887,0.49491525,0.82918149,0.5026178
0.65263158,0.56756757,0.4848144,0.81468531,0.48269896
0.90243902,0.5,0.47806005,0.84640523,0.46396396
0.65217391,0.,0.47954545,0.84782609,0.44025157
0.84251969,0.,0.54746424,0.84814815,0.47426982
0.92857143,0.,0.48130841,0.83088235,0.45953361
0.76530612,0.,0.53786906,0.84641638,0.45454545
1.,0.,0.48127128,0.80405405,0.4813154

