precision
0.9030303,0.78676471,0.89655172,0.90960452,0.75053763
0.88295165,0.82889734,0.91247265,0.92265193,0.87317073
0.856,0.7015873,0.91590909,0.90437158,0.85347044
0.85978836,0.83712121,0.91239316,0.92391304,0.84275184
0.82420091,0.82683983,0.88716814,0.93783784,0.84010152
0.89873418,0.81153846,0.91685912,0.88743455,0.81686747
0.82409639,0.79051383,0.90322581,0.93846154,0.83715013
0.8488665,0.84765625,0.94172494,0.90792839,0.83009709
0.80645161,0.77622378,0.92417062,0.95930233,0.80952381
0.88442211,0.83898305,0.88842975,0.90322581,0.84050633

