precision
1.0,0.99655568,1.0,1.0,0.99816401,1.0,1.0,1.0,1.0,0.96732394
1.0,0.98234624,1.0,0.99053254,1.0,0.99705536,0.99940758,0.99939686,1.0,1.0
1.0,1.0,1.0,0.99711982,1.0,0.98472385,1.0,0.9835966,1.0,1.0
0.98600583,1.0,0.99827089,1.0,1.0,0.0,0.97789412,1.0,1.0,0.49737456
1.0,0.99304348,0.99518072,0.99823529,0.99939832,0.98220436,1.0,1.0,1.0,0.99263456
1.0,1.0,0.99710648,0.99012202,0.98358663,1.0,1.0,1.0,1.0,0.99940933
0.99649328,0.98688134,1.0,0.99941623,0.98219585,0.99650553,0.99582339,0.99883991,1.0,1.0
1.0,0.99941691,0.96551724,1.0,1.0,0.9982384,0.9994152,0.99879518,0.99882145,1.0
0.96810297,0.99631223,1.0,1.0,1.0,1.0,1.0,0.99881165,1.0,0.99699339
0.99940405,1.0,1.0,0.98942421,0.99940793,0.97968937,1.0,1.0,1.0,1.0

