support
38,253,328,62,25
30,252,335,69,20
34,261,319,70,22
32,261,319,73,21
22,267,326,64,27
31,243,342,60,30
35,248,325,71,27
33,259,324,69,21
31,254,329,70,22
35,247,326,75,23

