metric
1698,1687,1766,1676,1769,1715,1641,1675,1759,1614
1692,1696,1726,1700,1696,1719,1693,1658,1719,1701
1666,1728,1682,1642,1639,1731,1737,1749,1738,1688
1698,1748,1729,1660,1690,1700,1683,1679,1716,1697
1733,1654,1699,1638,1715,1753,1691,1696,1730,1691
1708,1698,1677,1704,1687,1679,1709,1719,1720,1699
1766,1686,1709,1645,1672,1713,1697,1718,1741,1653
1698,1689,1699,1684,1693,1722,1684,1748,1700,1683
1668,1775,1707,1716,1668,1712,1645,1662,1734,1713
1681,1708,1702,1715,1664,1690,1735,1654,1722,1729

