metric
1672,1697,1634,1705,1733,1767,1713,1716,1622,1741
1692,1750,1662,1677,1792,1697,1649,1663,1699,1719
1643,1695,1741,1707,1676,1705,1725,1656,1707,1745
1644,1715,1749,1720,1770,1712,1697,1673,1678,1642
1712,1752,1732,1717,1753,1738,1649,1636,1658,1653
1727,1680,1742,1640,1744,1690,1744,1711,1661,1661
1702,1739,1703,1724,1697,1731,1724,1664,1630,1686
1743,1691,1686,1729,1694,1681,1662,1743,1682,1689
1660,1727,1714,1686,1668,1718,1719,1696,1709,1703
1701,1734,1702,1666,1716,1681,1667,1713,1681,1739

