support
1748.0,1720.0,1677.0,1721.0,1678.0,1693.0,1683.0,1663.0,1700.0,1717.0
1715.0,1732.0,1682.0,1662.0,1704.0,1686.0,1679.0,1697.0,1721.0,1722.0
1712.0,1746.0,1748.0,1720.0,1668.0,1678.0,1708.0,1698.0,1676.0,1646.0
1720.0,1690.0,1690.0,1738.0,1692.0,1720.0,1716.0,1711.0,1639.0,1684.0
1715.0,1724.0,1708.0,1716.0,1727.0,1678.0,1697.0,1647.0,1639.0,1749.0
1697.0,1748.0,1624.0,1746.0,1704.0,1729.0,1681.0,1660.0,1705.0,1706.0
1684.0,1749.0,1715.0,1696.0,1671.0,1707.0,1660.0,1691.0,1715.0,1712.0
1711.0,1707.0,1727.0,1679.0,1725.0,1685.0,1691.0,1693.0,1719.0,1663.0
1657.0,1694.0,1699.0,1701.0,1777.0,1700.0,1674.0,1699.0,1728.0,1671.0
1705.0,1697.0,1702.0,1637.0,1711.0,1698.0,1741.0,1656.0,1704.0,1749.0

