metric
1729,1676,1675,1739,1701,1736,1693,1718,1657,1676
1718,1690,1699,1641,1771,1706,1693,1763,1635,1684
1681,1702,1644,1702,1730,1712,1680,1698,1727,1724
1666,1694,1668,1682,1729,1732,1694,1691,1745,1699
1725,1631,1733,1702,1693,1700,1744,1678,1694,1700
1696,1713,1677,1659,1674,1683,1771,1708,1692,1727
1668,1690,1691,1724,1675,1733,1712,1715,1694,1698
1690,1731,1665,1698,1750,1697,1690,1698,1707,1674
1753,1720,1667,1749,1684,1737,1715,1673,1638,1664
1719,1745,1674,1689,1663,1739,1664,1681,1730,1696

