support
1647,1701,1692,1794,1711,1640,1692,1642,1756,1725
1682,1758,1720,1689,1708,1644,1701,1705,1738,1655
1730,1670,1708,1729,1663,1673,1713,1703,1698,1713
1670,1736,1681,1672,1720,1672,1712,1703,1740,1694
1667,1666,1723,1767,1663,1733,1695,1716,1660,1710
1709,1661,1679,1699,1714,1722,1696,1721,1724,1675
1733,1741,1665,1688,1707,1725,1705,1642,1651,1743
1741,1684,1719,1682,1701,1679,1709,1668,1728,1689
1688,1681,1648,1701,1720,1712,1703,1741,1714,1692
1713,1719,1689,1680,1678,1700,1672,1702,1692,1755

