support
1695,1703,1737,1715,1707,1721,1716,1685,1671,1650
1712,1656,1714,1708,1700,1738,1710,1685,1718,1659
1708,1714,1666,1750,1746,1655,1681,1742,1679,1659
1670,1679,1671,1725,1717,1750,1703,1675,1693,1717
1701,1709,1760,1635,1718,1700,1684,1735,1641,1717
1689,1758,1698,1678,1731,1726,1704,1694,1649,1673
1745,1671,1749,1723,1682,1692,1667,1742,1665,1664
1697,1738,1731,1721,1685,1682,1653,1658,1698,1737
1662,1717,1706,1710,1675,1684,1701,1697,1710,1738
1715,1718,1705,1720,1633,1733,1679,1742,1672,1683

