support
1698.0,1691.0,1731.0,1696.0,1686.0,1738.0,1683.0,1669.0,1728.0,1680.0
1730.0,1720.0,1664.0,1747.0,1685.0,1723.0,1653.0,1666.0,1688.0,1724.0
1707.0,1700.0,1672.0,1648.0,1713.0,1721.0,1662.0,1720.0,1697.0,1760.0
1742.0,1710.0,1675.0,1672.0,1667.0,1742.0,1699.0,1732.0,1670.0,1691.0
1754.0,1695.0,1712.0,1767.0,1711.0,1688.0,1694.0,1691.0,1613.0,1675.0
1707.0,1661.0,1752.0,1718.0,1667.0,1722.0,1704.0,1672.0,1683.0,1714.0
1683.0,1770.0,1664.0,1691.0,1688.0,1652.0,1702.0,1672.0,1790.0,1688.0
1711.0,1714.0,1676.0,1686.0,1712.0,1706.0,1653.0,1671.0,1728.0,1743.0
1741.0,1695.0,1701.0,1672.0,1756.0,1711.0,1699.0,1659.0,1679.0,1687.0
1737.0,1714.0,1732.0,1697.0,1658.0,1673.0,1696.0,1688.0,1684.0,1721.0

