metric
1681,1677,1724,1696,1733,1754,1714,1693,1668,1660
1747,1732,1693,1736,1746,1708,1632,1630,1698,1678
1704,1734,1712,1711,1735,1681,1673,1690,1669,1691
1720,1692,1704,1729,1695,1679,1634,1736,1736,1675
1681,1696,1720,1710,1698,1687,1723,1647,1710,1728
1686,1676,1660,1718,1721,1700,1708,1703,1735,1693
1703,1633,1659,1674,1743,1694,1666,1753,1726,1749
1716,1670,1723,1713,1754,1649,1715,1672,1693,1695
1684,1643,1671,1744,1691,1694,1729,1710,1740,1694
1677,1670,1689,1716,1751,1746,1667,1702,1652,1730

