support
36.0,253.0,315.0,74.0,28.0
30.0,255.0,324.0,75.0,22.0
31.0,239.0,331.0,78.0,27.0
35.0,255.0,325.0,64.0,27.0
34.0,255.0,328.0,72.0,17.0
37.0,258.0,323.0,66.0,22.0
30.0,264.0,323.0,68.0,21.0
36.0,250.0,317.0,80.0,23.0
30.0,287.0,308.0,66.0,15.0
35.0,259.0,316.0,75.0,21.0

