support
1721,1667,1725,1684,1698,1722,1686,1730,1686,1681
1751,1684,1679,1642,1737,1713,1685,1680,1752,1677
1703,1703,1644,1714,1684,1707,1719,1643,1699,1784
1652,1761,1725,1744,1705,1723,1679,1639,1706,1666
1664,1690,1721,1761,1719,1675,1678,1690,1694,1708
1665,1722,1764,1749,1652,1733,1679,1690,1719,1627
1713,1688,1706,1712,1728,1692,1704,1663,1682,1712
1648,1674,1739,1725,1740,1683,1678,1683,1707,1723
1677,1656,1663,1746,1692,1738,1688,1728,1735,1677
1701,1606,1668,1711,1722,1720,1686,1784,1723,1679

