test loss, test acc, exec time: [0.41243237257003784, 0.41995173692703247, '00:03:55']
test loss, test acc, exec time: [0.49756669998168945, 0.2459104359149933, '00:03:25']
test loss, test acc, exec time: [0.49750566482543945, 0.2459104359149933, '00:03:25']
test loss, test acc, exec time: [0.4975625276565552, 0.2459104359149933, '00:03:27']
test loss, test acc, exec time: [0.4977112412452698, 0.2459104359149933, '00:03:26']
test loss, test acc, exec time: [0.4975772202014923, 0.2459104359149933, '00:03:23']
test loss, test acc, exec time: [0.4975169897079468, 0.2459104359149933, '00:03:24']
test loss, test acc, exec time: [0.49743613600730896, 0.2459104359149933, '00:03:25']
test loss, test acc, exec time: [0.497591495513916, 0.2459104359149933, '00:03:20']
test loss, test acc, exec time: [0.4975378215312958, 0.2459104359149933, '00:03:21']
test loss, test acc, exec time: [0.4974846839904785, 0.2459104359149933, '00:03:51']
test loss, test acc, exec time: [0.497577965259552, 0.2459104359149933, '00:03:54']
test loss, test acc, exec time: [0.497583270072937, 0.2459104359149933, '00:03:55']
test loss, test acc, exec time: [0.49753105640411377, 0.2459104359149933, '00:03:55']
test loss, test acc, exec time: [0.49747681617736816, 0.2459104359149933, '00:03:53']
test loss, test acc, exec time: [0.49759599566459656, 0.2459104359149933, '00:03:53']
test loss, test acc, exec time: [0.4977123439311981, 0.2459104359149933, '00:03:52']
test loss, test acc, exec time: [0.4977136552333832, 0.2459104359149933, '00:03:52']
test loss, test acc, exec time: [0.49760887026786804, 0.2459104359149933, '00:04:00']
test loss, test acc, exec time: [0.49747002124786377, 0.2459104359149933, '00:03:54']
test loss, test acc, exec time: [0.49740684032440186, 0.2459104359149933, '00:03:54']
test loss, test acc, exec time: [0.497406929731369, 0.2459104359149933, '00:03:53']
test loss, test acc, exec time: [0.4976092278957367, 0.2459104359149933, '00:03:54']
test loss, test acc, exec time: [0.4975302517414093, 0.2459104359149933, '00:03:54']
test loss, test acc, exec time: [0.4975937008857727, 0.2459104359149933, '00:03:55']
test loss, test acc, exec time: [0.49764299392700195, 0.2459104359149933, '00:03:55']
test loss, test acc, exec time: [0.4976315200328827, 0.2459104359149933, '00:03:58']
test loss, test acc, exec time: [0.4975326359272003, 0.2459104359149933, '00:03:59']
test loss, test acc, exec time: [0.4974500238895416, 0.2459104359149933, '00:03:58']
test loss, test acc, exec time: [0.4975530505180359, 0.2459104359149933, '00:03:59']
test loss, test acc, exec time: [0.4977051913738251, 0.2459104359149933, '00:04:03']
test loss, test acc, exec time: [0.49761420488357544, 0.2459104359149933, '00:04:01']
test loss, test acc, exec time: [0.49761489033699036, 0.2459104359149933, '00:04:01']
test loss, test acc, exec time: [0.497472882270813, 0.2459104359149933, '00:04:00']
test loss, test acc, exec time: [0.4976173937320709, 0.2459104359149933, '00:04:04']
test loss, test acc, exec time: [0.4976602792739868, 0.2459104359149933, '00:04:02']
test loss, test acc, exec time: [0.4976227283477783, 0.2459104359149933, '00:04:03']
test loss, test acc, exec time: [0.49750325083732605, 0.2459104359149933, '00:04:01']
test loss, test acc, exec time: [0.49766677618026733, 0.2459104359149933, '00:03:57']
test loss, test acc, exec time: [0.4977034330368042, 0.2459104359149933, '00:03:59']
test loss, test acc, exec time: [0.49742400646209717, 0.2459104359149933, '00:03:59']
test loss, test acc, exec time: [0.4975832402706146, 0.2459104359149933, '00:03:59']
test loss, test acc, exec time: [0.49756476283073425, 0.2459104359149933, '00:03:57']
test loss, test acc, exec time: [0.4976407289505005, 0.2459104359149933, '00:04:01']
test loss, test acc, exec time: [0.4975256025791168, 0.2459104359149933, '00:04:02']
test loss, test acc, exec time: [0.49748367071151733, 0.2459104359149933, '00:04:00']
test loss, test acc, exec time: [0.40274909138679504, 0.41995173692703247, '00:03:58']
test loss, test acc, exec time: [0.4975912868976593, 0.2459104359149933, '00:04:00']
test loss, test acc, exec time: [0.4975920617580414, 0.2459104359149933, '00:03:59']
test loss, test acc, exec time: [0.49766623973846436, 0.2459104359149933, '00:03:59']
test loss, test acc, exec time: [0.49760571122169495, 0.2459104359149933, '00:03:57']
test loss, test acc, exec time: [0.49761781096458435, 0.2459104359149933, '00:03:59']
test loss, test acc, exec time: [0.49779748916625977, 0.2459104359149933, '00:04:02']
test loss, test acc, exec time: [0.49763163924217224, 0.2459104359149933, '00:04:03']
test loss, test acc, exec time: [0.4975104033946991, 0.2459104359149933, '00:04:02']
test loss, test acc, exec time: [0.4975775182247162, 0.2459104359149933, '00:03:58']
test loss, test acc, exec time: [0.4975076913833618, 0.2459104359149933, '00:03:59']
test loss, test acc, exec time: [0.49736160039901733, 0.2459104359149933, '00:03:59']
test loss, test acc, exec time: [0.4972880780696869, 0.2459104359149933, '00:04:03']
test loss, test acc, exec time: [0.4976087510585785, 0.2459104359149933, '00:03:58']
