test loss, test acc, exec time: [0.4974484145641327, 0.2459104359149933, '00:07:38']
test loss, test acc, exec time: [0.36800700426101685, 0.5293644666671753, '00:07:33']
test loss, test acc, exec time: [0.40868502855300903, 0.43577367067337036, '00:07:34']
test loss, test acc, exec time: [0.4977429211139679, 0.2459104359149933, '00:07:30']
test loss, test acc, exec time: [0.3594699800014496, 0.5677125453948975, '00:07:36']
test loss, test acc, exec time: [0.497588574886322, 0.2459104359149933, '00:07:31']
test loss, test acc, exec time: [0.49747490882873535, 0.2459104359149933, '00:07:31']
test loss, test acc, exec time: [0.4976157546043396, 0.2459104359149933, '00:07:29']
test loss, test acc, exec time: [0.4976128935813904, 0.2459104359149933, '00:07:32']
test loss, test acc, exec time: [0.4359724819660187, 0.39528024196624756, '00:07:30']
test loss, test acc, exec time: [0.4548535645008087, 0.37463125586509705, '00:07:30']
test loss, test acc, exec time: [0.497476190328598, 0.2459104359149933, '00:07:31']
test loss, test acc, exec time: [0.49744972586631775, 0.24644677340984344, '00:07:29']
test loss, test acc, exec time: [0.4973747134208679, 0.2459104359149933, '00:07:31']
test loss, test acc, exec time: [0.4976469874382019, 0.2459104359149933, '00:07:31']
test loss, test acc, exec time: [0.49736297130584717, 0.24644677340984344, '00:07:36']
