test loss, test acc, exec time: [0.6507312059402466, 0.8302493691444397, '00:04:30']
test loss, test acc, exec time: [0.6502593755722046, 0.8331992626190186, '00:04:19']
test loss, test acc, exec time: [0.6517971754074097, 0.825690507888794, '00:04:19']
test loss, test acc, exec time: [0.6519458889961243, 0.8259587287902832, '00:04:19']
test loss, test acc, exec time: [0.6500620245933533, 0.8361490964889526, '00:04:19']
test loss, test acc, exec time: [0.6500759124755859, 0.8369535803794861, '00:04:20']
test loss, test acc, exec time: [0.6523180603981018, 0.8232769966125488, '00:04:20']
test loss, test acc, exec time: [0.649844765663147, 0.8348082304000854, '00:04:19']
test loss, test acc, exec time: [0.6501559019088745, 0.8358809351921082, '00:04:20']
test loss, test acc, exec time: [0.6513250470161438, 0.8291767239570618, '00:04:19']
test loss, test acc, exec time: [0.649742066860199, 0.8377581238746643, '00:04:19']
test loss, test acc, exec time: [0.6486061811447144, 0.8441941738128662, '00:04:23']
test loss, test acc, exec time: [0.6512688994407654, 0.8291767239570618, '00:04:27']
test loss, test acc, exec time: [0.6505241394042969, 0.8315902352333069, '00:04:22']
test loss, test acc, exec time: [0.6519055366516113, 0.824617862701416, '00:04:19']
test loss, test acc, exec time: [0.6521849632263184, 0.8254223465919495, '00:04:20']
test loss, test acc, exec time: [0.6519278883934021, 0.8259587287902832, '00:04:19']
test loss, test acc, exec time: [0.6535295844078064, 0.8173773288726807, '00:04:20']
test loss, test acc, exec time: [0.6562259793281555, 0.8055778741836548, '00:04:19']
test loss, test acc, exec time: [0.6504526138305664, 0.8350764513015747, '00:04:20']
test loss, test acc, exec time: [0.6502749919891357, 0.8337355852127075, '00:04:19']
test loss, test acc, exec time: [0.6505105495452881, 0.8323947191238403, '00:04:20']
test loss, test acc, exec time: [0.65509033203125, 0.8114776015281677, '00:04:20']
test loss, test acc, exec time: [0.6503670811653137, 0.8331992626190186, '00:04:19']
test loss, test acc, exec time: [0.6507366895675659, 0.8326629400253296, '00:04:21']
test loss, test acc, exec time: [0.6530758738517761, 0.8211316466331482, '00:04:20']
test loss, test acc, exec time: [0.6474748849868774, 0.8490211963653564, '00:04:19']
test loss, test acc, exec time: [0.6518620848655701, 0.8243497014045715, '00:04:21']
test loss, test acc, exec time: [0.6546301245689392, 0.8106731176376343, '00:04:24']
test loss, test acc, exec time: [0.6497001051902771, 0.8366854190826416, '00:04:20']
test loss, test acc, exec time: [0.6521832942962646, 0.8227406740188599, '00:04:20']
test loss, test acc, exec time: [0.655264675617218, 0.8085277676582336, '00:04:19']
test loss, test acc, exec time: [0.6556736826896667, 0.806382417678833, '00:04:25']
test loss, test acc, exec time: [0.651811420917511, 0.825154185295105, '00:04:21']
test loss, test acc, exec time: [0.6538777351379395, 0.816304624080658, '00:04:19']
test loss, test acc, exec time: [0.6507073044776917, 0.8329311013221741, '00:04:20']
test loss, test acc, exec time: [0.6486244201660156, 0.8420488238334656, '00:04:20']
test loss, test acc, exec time: [0.6531866192817688, 0.8211316466331482, '00:04:20']
test loss, test acc, exec time: [0.6497366428375244, 0.8372218012809753, '00:04:20']
test loss, test acc, exec time: [0.6495400667190552, 0.8366854190826416, '00:04:20']
test loss, test acc, exec time: [0.6523087024688721, 0.8238133788108826, '00:04:20']
test loss, test acc, exec time: [0.6501678228378296, 0.8348082304000854, '00:04:20']
test loss, test acc, exec time: [0.6526106595993042, 0.8211316466331482, '00:04:20']
test loss, test acc, exec time: [0.6526864767074585, 0.8254223465919495, '00:04:20']
test loss, test acc, exec time: [0.6504165530204773, 0.8329311013221741, '00:04:20']
test loss, test acc, exec time: [0.6498709321022034, 0.8366854190826416, '00:04:20']
test loss, test acc, exec time: [0.6530631184577942, 0.8187181353569031, '00:04:21']
test loss, test acc, exec time: [0.6527704000473022, 0.8219361901283264, '00:04:19']
test loss, test acc, exec time: [0.6514357924461365, 0.8270313739776611, '00:04:20']
test loss, test acc, exec time: [0.6479955315589905, 0.8471440076828003, '00:04:20']
test loss, test acc, exec time: [0.6512761116027832, 0.8275676965713501, '00:05:24']
test loss, test acc, exec time: [0.6533190011978149, 0.8184499740600586, '00:05:21']
test loss, test acc, exec time: [0.655846893787384, 0.8045052289962769, '00:05:25']
test loss, test acc, exec time: [0.6516051888465881, 0.8262268900871277, '00:05:20']
test loss, test acc, exec time: [0.6527540683746338, 0.8213998675346375, '00:05:28']
test loss, test acc, exec time: [0.6544435024261475, 0.8120139241218567, '00:05:22']
test loss, test acc, exec time: [0.6520029306411743, 0.8262268900871277, '00:05:16']
test loss, test acc, exec time: [0.6494008898735046, 0.8366854190826416, '00:05:21']
test loss, test acc, exec time: [0.6505835652351379, 0.8331992626190186, '00:05:24']
