test loss, test acc, exec time: [0.22478517889976501, 0.8114776015281677, '00:04:04']
test loss, test acc, exec time: [0.20305156707763672, 0.8313220739364624, '00:03:57']
test loss, test acc, exec time: [0.2187732458114624, 0.8160364627838135, '00:03:56']
test loss, test acc, exec time: [0.2337888926267624, 0.7908286452293396, '00:04:28']
test loss, test acc, exec time: [0.22155484557151794, 0.8061142563819885, '00:04:25']
test loss, test acc, exec time: [0.2407745122909546, 0.778761088848114, '00:03:48']
test loss, test acc, exec time: [0.2172427624464035, 0.8031643629074097, '00:03:17']
test loss, test acc, exec time: [0.22657395899295807, 0.8096004128456116, '00:02:25']
test loss, test acc, exec time: [0.22217388451099396, 0.8082596063613892, '00:02:46']
test loss, test acc, exec time: [0.2140461653470993, 0.8071869015693665, '00:03:13']
test loss, test acc, exec time: [0.6734195947647095, 0.7170823216438293, '00:02:13']
test loss, test acc, exec time: [0.6651867628097534, 0.7666934728622437, '00:02:12']
test loss, test acc, exec time: [0.6639967560768127, 0.7683025002479553, '00:02:12']
test loss, test acc, exec time: [0.6697196960449219, 0.7438991665840149, '00:02:12']
test loss, test acc, exec time: [0.6741915345191956, 0.7114508152008057, '00:02:14']
test loss, test acc, exec time: [0.6632867455482483, 0.7691069841384888, '00:02:13']
test loss, test acc, exec time: [0.6727662086486816, 0.7224456667900085, '00:02:13']
test loss, test acc, exec time: [0.6687492728233337, 0.7487261891365051, '00:02:11']
test loss, test acc, exec time: [0.6687933802604675, 0.745776355266571, '00:02:12']
test loss, test acc, exec time: [0.6694826483726501, 0.7353177666664124, '00:02:12']
test loss, test acc, exec time: [0.671497642993927, 0.7296862602233887, '00:02:12']
test loss, test acc, exec time: [0.6657160520553589, 0.7602574229240417, '00:02:12']
test loss, test acc, exec time: [0.6634808778762817, 0.7723250389099121, '00:02:14']
test loss, test acc, exec time: [0.667020857334137, 0.7519442439079285, '00:02:13']
test loss, test acc, exec time: [0.676685094833374, 0.700455904006958, '00:02:12']
test loss, test acc, exec time: [0.6695694923400879, 0.7363904714584351, '00:02:12']
test loss, test acc, exec time: [0.6635980010032654, 0.7747385501861572, '00:02:13']
test loss, test acc, exec time: [0.6704079508781433, 0.7337087988853455, '00:02:12']
test loss, test acc, exec time: [0.6717385053634644, 0.7294180989265442, '00:02:13']
test loss, test acc, exec time: [0.6667190790176392, 0.7554304003715515, '00:02:12']
test loss, test acc, exec time: [0.6744126677513123, 0.7157415151596069, '00:02:13']
test loss, test acc, exec time: [0.670233964920044, 0.7377312779426575, '00:02:13']
test loss, test acc, exec time: [0.6628002524375916, 0.7782247066497803, '00:02:12']
test loss, test acc, exec time: [0.6744279265403748, 0.7125234603881836, '00:02:13']
test loss, test acc, exec time: [0.672707736492157, 0.719763994216919, '00:02:13']
test loss, test acc, exec time: [0.6747113466262817, 0.7082327604293823, '00:02:12']
test loss, test acc, exec time: [0.662116289138794, 0.7790292501449585, '00:02:13']
test loss, test acc, exec time: [0.674313485622406, 0.7141324877738953, '00:02:12']
test loss, test acc, exec time: [0.6691615581512451, 0.7409493327140808, '00:02:12']
test loss, test acc, exec time: [0.6655012965202332, 0.7605255842208862, '00:02:11']
test loss, test acc, exec time: [0.6664360165596008, 0.7565031051635742, '00:02:13']
test loss, test acc, exec time: [0.665353536605835, 0.7626709342002869, '00:02:12']
test loss, test acc, exec time: [0.6735898852348328, 0.7176186442375183, '00:02:14']
test loss, test acc, exec time: [0.6708550453186035, 0.7347814440727234, '00:02:22']
test loss, test acc, exec time: [0.6732425689697266, 0.7216411828994751, '00:02:19']
test loss, test acc, exec time: [0.6705807447433472, 0.7320997714996338, '00:02:19']
test loss, test acc, exec time: [0.6687480211257935, 0.742826521396637, '00:02:13']
test loss, test acc, exec time: [0.6690610647201538, 0.7420219779014587, '00:02:12']
test loss, test acc, exec time: [0.6702039241790771, 0.7342451214790344, '00:02:12']
test loss, test acc, exec time: [0.6679357290267944, 0.745776355266571, '00:02:12']
test loss, test acc, exec time: [0.6744706630706787, 0.7125234603881836, '00:02:46']
test loss, test acc, exec time: [0.6705415844917297, 0.7350496053695679, '00:02:46']
test loss, test acc, exec time: [0.6597064733505249, 0.78814697265625, '00:02:44']
test loss, test acc, exec time: [0.6644070744514465, 0.7607938051223755, '00:02:50']
test loss, test acc, exec time: [0.6686313152313232, 0.7385358214378357, '00:02:49']
test loss, test acc, exec time: [0.6690109372138977, 0.7377312779426575, '00:02:45']
test loss, test acc, exec time: [0.6630785465240479, 0.7731295228004456, '00:02:49']
test loss, test acc, exec time: [0.6738011240959167, 0.7170823216438293, '00:02:45']
test loss, test acc, exec time: [0.6715185046195984, 0.728077232837677, '00:02:49']
