test loss, test acc, exec time: [0.693946897983551, 0.610284686088562, '00:10:37']
test loss, test acc, exec time: [0.7019701600074768, 0.5238751173019409, '00:11:50']
test loss, test acc, exec time: [0.7486326694488525, 0.3179522454738617, '00:11:12']
test loss, test acc, exec time: [0.70260089635849, 0.523921012878418, '00:08:28']
test loss, test acc, exec time: [0.7435168623924255, 0.34885215759277344, '00:08:18']
test loss, test acc, exec time: [0.7487094402313232, 0.3179522454738617, '00:08:34']
test loss, test acc, exec time: [0.7486462593078613, 0.3179522454738617, '00:07:42']
test loss, test acc, exec time: [0.7486713528633118, 0.3179522454738617, '00:07:35']
test loss, test acc, exec time: [0.7031575441360474, 0.5217630863189697, '00:06:54']
test loss, test acc, exec time: [0.7486386895179749, 0.3179522454738617, '00:07:23']
test loss, test acc, exec time: [0.7486291527748108, 0.3179522454738617, '00:07:09']
test loss, test acc, exec time: [0.7024807333946228, 0.5327823758125305, '00:07:29']
test loss, test acc, exec time: [0.7103056907653809, 0.5179063081741333, '00:06:54']
test loss, test acc, exec time: [0.7486222982406616, 0.3179522454738617, '00:06:52']
test loss, test acc, exec time: [0.7486594915390015, 0.3179522454738617, '00:06:53']
test loss, test acc, exec time: [0.7486302852630615, 0.3180440664291382, '00:06:52']
test loss, test acc, exec time: [0.7504043579101562, 0.3179522454738617, '00:06:51']
test loss, test acc, exec time: [0.7741609215736389, 0.2078971564769745, '00:06:53']
test loss, test acc, exec time: [0.6583501100540161, 0.7893021106719971, '00:06:54']
test loss, test acc, exec time: [0.7602717280387878, 0.20798897743225098, '00:06:53']
test loss, test acc, exec time: [0.7034237384796143, 0.526675820350647, '00:06:51']
test loss, test acc, exec time: [0.7486767768859863, 0.3179522454738617, '00:07:33']
test loss, test acc, exec time: [0.7486888766288757, 0.3179522454738617, '00:07:26']
test loss, test acc, exec time: [0.665542721748352, 0.7384756803512573, '00:07:23']
test loss, test acc, exec time: [0.7079383134841919, 0.5327364802360535, '00:07:40']
test loss, test acc, exec time: [0.7487329244613647, 0.3179522454738617, '00:06:48']
test loss, test acc, exec time: [0.6672319769859314, 0.7385674715042114, '00:06:48']
test loss, test acc, exec time: [0.7594054937362671, 0.2187327891588211, '00:06:46']
test loss, test acc, exec time: [0.6598946452140808, 0.7827823758125305, '00:06:43']
test loss, test acc, exec time: [0.7486371994018555, 0.3179522454738617, '00:06:46']
test loss, test acc, exec time: [0.7486314177513123, 0.31799817085266113, '00:06:47']
test loss, test acc, exec time: [0.6718237400054932, 0.7219926714897156, '00:06:46']
test loss, test acc, exec time: [0.7486382722854614, 0.3179522454738617, '00:06:47']
test loss, test acc, exec time: [0.7486404180526733, 0.3179522454738617, '00:06:48']
test loss, test acc, exec time: [0.748637855052948, 0.3179522454738617, '00:06:48']
test loss, test acc, exec time: [0.6571609377861023, 0.7956382036209106, '00:06:47']
test loss, test acc, exec time: [0.7486297488212585, 0.3179522454738617, '00:06:48']
test loss, test acc, exec time: [0.7486380338668823, 0.3179522454738617, '00:06:47']
test loss, test acc, exec time: [0.7486443519592285, 0.3179522454738617, '00:06:48']
test loss, test acc, exec time: [0.7043303847312927, 0.5221303701400757, '00:06:47']
test loss, test acc, exec time: [0.7486326098442078, 0.3179522454738617, '00:06:43']
test loss, test acc, exec time: [0.7486343383789062, 0.3179522454738617, '00:06:49']
test loss, test acc, exec time: [0.7486335039138794, 0.3179522454738617, '00:06:50']
test loss, test acc, exec time: [0.7143314480781555, 0.46611571311950684, '00:06:49']
test loss, test acc, exec time: [0.748630166053772, 0.31799817085266113, '00:06:47']
test loss, test acc, exec time: [0.702690601348877, 0.5228649973869324, '00:06:50']
test loss, test acc, exec time: [0.7486425638198853, 0.3179522454738617, '00:06:49']
test loss, test acc, exec time: [0.7026628851890564, 0.5323232412338257, '00:06:45']
test loss, test acc, exec time: [0.65689617395401, 0.7980257272720337, '00:06:49']
test loss, test acc, exec time: [0.7486458420753479, 0.3179522454738617, '00:06:45']
