test loss,test acc,exec time
0.001051133032888174, 0.995941162109375," 01:34:19
"
0.0007569469162262976, 0.9961176514625549," 01:35:27
"
0.0008980694692581892, 0.9968235492706299," 01:35:51
"
0.07049369066953659, 0.3001764714717865," 01:34:56
"
0.031126458197832108, 0.6961764693260193," 01:35:19
"
0.00041764703928492963, 0.9967647194862366," 01:35:43
"
0.010496118105947971, 0.8958235383033752," 01:34:54
"
0.05020257830619812, 0.5052353143692017," 01:35:25
"
0.0007960401126183569, 0.9964117407798767," 01:36:28
"
0.030664248391985893, 0.693294107913971," 01:35:09
"
