test loss,test acc,exec time
0.15617826581001282, 0.7110481858253479," 00:00:12
"
0.2512243986129761, 0.5481586456298828," 00:00:12
"
0.13991332054138184, 0.6883852481842041," 00:00:14
"
0.20297293365001678, 0.5580736398696899," 00:00:14
"
0.1279689371585846, 0.7096317410469055," 00:00:14
"
0.16686096787452698, 0.6019830107688904," 00:00:14
"
0.16683915257453918, 0.6373937726020813," 00:00:14
"
0.13762696087360382, 0.7067988514900208," 00:00:14
"
0.15025679767131805, 0.6968838572502136," 00:00:14
"
0.1704864650964737, 0.6940509676933289," 00:00:14
"
