test loss,test acc,exec time
1.0054174661636353, 0.019776470959186554," 08:19:12
"
1.0065220594406128, 0.02096470631659031," 08:34:48
"
1.0069783926010132, 0.02016470581293106," 08:49:59
"
1.005955457687378, 0.02021176554262638," 08:27:42
"
1.006925344467163, 0.019882353022694588," 08:23:12
"
1.0064306259155273, 0.019658824428915977," 08:23:09
"
1.0056265592575073, 0.019858824089169502," 08:16:47
"
1.0071368217468262, 0.020258823409676552," 08:31:05
"
1.0064187049865723, 0.020129412412643433," 08:14:16
"
1.0065832138061523, 0.020176470279693604," 08:16:03
"
