test loss,test acc,exec time
1.0, 0.019729411229491234," 04:18:44
"
1.0, 0.019388236105442047," 04:18:27
"
1.0, 0.020105881616473198," 04:08:27
"
1.0, 0.02048235386610031," 04:18:26
"
1.0, 0.019823528826236725," 04:13:39
"
1.0, 0.02038823440670967," 04:18:13
"
1.0, 0.02056470513343811," 04:14:53
"
1.0, 0.02051764726638794," 04:16:38
"
1.0, 0.02043529413640499," 04:17:22
"
1.0, 0.02003529481589794," 04:16:53
"
