test loss,test acc,exec time
0.37711912393569946, 0.8328912258148193," 00:02:39
"
0.37916114926338196, 0.829177737236023," 00:02:43
"
0.3688161373138428, 0.8562334179878235," 00:02:42
"
0.37845537066459656, 0.8270556926727295," 00:02:41
"
0.37464094161987305, 0.8392572999000549," 00:02:44
"
0.3672116696834564, 0.8599469661712646," 00:02:42
"
0.3988364338874817, 0.7299734950065613," 00:02:43
"
0.3722900152206421, 0.8482758402824402," 00:02:44
"
0.40473514795303345, 0.6901856660842896," 00:02:41
"
0.4046586751937866, 0.6801061034202576," 00:02:42
"
