test loss,test acc,exec time
0.5415184497833252, 0.37984704971313477," 04:30:34
"
0.81324303150177, 0.12082353234291077," 04:28:12
"
0.502007007598877, 0.39608234167099," 04:29:39
"
0.9601508975028992, 0.03874117508530617," 04:27:05
"
0.8058907985687256, 0.12075293809175491," 04:26:48
"
0.9028539657592773, 0.040164705365896225," 04:34:56
"
0.532417893409729, 0.4188588261604309," 04:31:02
"
0.8208897709846497, 0.15884706377983093," 04:25:24
"
0.34350109100341797, 0.6178470849990845," 04:24:37
"
0.9601277709007263, 0.039141178131103516," 04:25:40
"
