test loss,test acc,exec time
0.900002121925354, 0.09852941334247589," 01:36:12
"
0.9000037908554077, 0.09752941131591797," 01:35:57
"
0.9000045657157898, 0.09847059100866318," 01:35:50
"
0.8046265840530396, 0.19588235020637512," 01:36:23
"
0.8049852252006531, 0.19776470959186554," 01:35:50
"
0.8131793141365051, 0.10117647051811218," 01:35:36
"
0.9000013470649719, 0.10499999672174454," 01:35:20
"
0.9003410339355469, 0.10105882585048676," 01:39:37
"
0.9000014066696167, 0.09829411655664444," 01:35:14
"
0.9000012278556824, 0.09917647391557693," 01:35:12
"
