test loss,test acc,exec time
0.3042469918727875, 0.7310344576835632," 00:01:20
"
0.3414568603038788, 0.6838196516036987," 00:01:20
"
0.2721489369869232, 0.7374005317687988," 00:01:20
"
0.34818127751350403, 0.6472148299217224," 00:01:20
"
0.3071686327457428, 0.702387273311615," 00:01:20
"
0.2743811309337616, 0.7368700504302979," 00:01:20
"
0.28995221853256226, 0.7289124727249146," 00:01:20
"
0.27965402603149414, 0.7177718877792358," 00:01:19
"
0.2863628566265106, 0.7453581094741821," 00:01:19
"
0.3014134168624878, 0.7087532877922058," 00:01:20
"
