test loss,test acc,exec time
0.29081106185913086, 0.7586206793785095," 00:02:40
"
0.3106174170970917, 0.7496021389961243," 00:02:40
"
0.267670601606369, 0.7989389896392822," 00:02:42
"
0.2966300845146179, 0.7968170046806335," 00:02:43
"
0.2589728832244873, 0.8196286559104919," 00:02:41
"
0.2528049051761627, 0.7883288860321045," 00:02:43
"
0.2706452012062073, 0.7835543751716614," 00:02:43
"
0.3001600205898285, 0.7368700504302979," 00:02:42
"
0.3954746127128601, 0.7342175245285034," 00:02:38
"
0.3059639632701874, 0.7777188420295715," 00:02:40
"
