test loss,test acc,exec time
0.294851154088974, 0.7464190721511841," 00:01:30
"
0.5211228728294373, 0.475862056016922," 00:02:16
"
0.2976442873477936, 0.731564998626709," 00:01:41
"
0.2670414447784424, 0.7915119528770447," 00:01:46
"
0.5153211951255798, 0.5061007738113403," 00:01:43
"
0.2935357391834259, 0.7294429540634155," 00:01:42
"
0.5753339529037476, 0.2021220177412033," 00:01:45
"
0.4522676169872284, 0.5161803960800171," 00:01:42
"
0.26944881677627563, 0.7273209691047668," 00:01:42
"
0.3742629587650299, 0.6466843485832214," 00:01:40
"
