test loss,test acc,exec time
0.16677027940750122, 0.8403183221817017," 00:02:37
"
0.13554012775421143, 0.8737400770187378," 00:02:38
"
0.13378405570983887, 0.8726790547370911," 00:02:40
"
0.1397469937801361, 0.8790450692176819," 00:02:40
"
0.14709588885307312, 0.8647214770317078," 00:02:41
"
0.15075339376926422, 0.8594164252281189," 00:02:42
"
0.13875235617160797, 0.873209536075592," 00:02:42
"
0.15572185814380646, 0.8551723957061768," 00:02:42
"
0.15388554334640503, 0.8546419143676758," 00:02:41
"
0.15295368432998657, 0.8456233143806458," 00:02:41
"
