test loss,test acc,exec time
0.6706584692001343, 0.4419098198413849," 00:01:59
"
0.69330233335495, 0.21750663220882416," 00:02:00
"
0.6931568384170532, 0.15278515219688416," 00:02:02
"
0.6879552006721497, 0.26578250527381897," 00:02:03
"
0.679592490196228, 0.34588858485221863," 00:02:07
"
0.6852598786354065, 0.32732096314430237," 00:02:10
"
0.6870512962341309, 0.18992042541503906," 00:02:10
"
0.6696462035179138, 0.4673739969730377," 00:02:05
"
0.6932005882263184, 0.21114058792591095," 00:02:06
"
0.6861466765403748, 0.2785145938396454," 00:02:03
"
