test loss,test acc,exec time
0.8070162534713745, 0.1984705924987793," 01:36:35
"
0.9000014066696167, 0.1818823516368866," 01:43:28
"
0.9000014066696167, 0.10005882382392883," 01:44:10
"
0.7896610498428345, 0.12552940845489502," 01:37:07
"
0.9000012874603271, 0.09547058492898941," 01:37:34
"
0.8015494346618652, 0.19994117319583893," 01:43:25
"
0.8394966125488281, 0.0981176495552063," 01:37:09
"
0.6855202913284302, 0.09870588034391403," 01:36:48
"
0.8678038716316223, 0.1017058789730072," 01:37:43
"
0.8878275156021118, 0.09847059100866318," 01:43:35
"
