test loss,test acc,exec time
0.1185121089220047, 0.651941180229187," 04:29:06
"
0.2290181964635849, 0.2778823673725128," 04:26:35
"
0.2168543040752411, 0.3175294101238251," 04:27:33
"
0.1978754997253418, 0.3586588203907013," 04:23:45
"
0.11209291964769363, 0.6367529630661011," 04:27:29
"
0.21542653441429138, 0.32242351770401," 04:24:11
"
0.15482740104198456, 0.49830588698387146," 04:27:39
"
0.17957408726215363, 0.4180352985858917," 04:08:30
"
0.2347177118062973, 0.2591411769390106," 04:07:54
"
0.24092118442058563, 0.24861176311969757," 04:02:25
"
