test loss,test acc,exec time
0.5269059538841248, 0.5289124846458435," 00:01:30
"
0.5664324760437012, 0.5082228183746338," 00:01:37
"
0.6988261938095093, 0.2705570161342621," 00:01:25
"
0.6409858465194702, 0.2265252023935318," 00:01:31
"
0.5758881568908691, 0.5485411286354065," 00:01:32
"
0.5352348685264587, 0.5108753442764282," 00:01:32
"
0.6975972652435303, 0.2053050398826599," 00:01:27
"
0.5503093600273132, 0.5336869955062866," 00:01:29
"
0.5399600863456726, 0.5018567442893982," 00:01:25
"
0.6038309335708618, 0.4954907298088074," 00:01:41
"
"
"
