test loss,test acc,exec time
0.5967611074447632, 0.6189801692962646," 00:00:13
"
0.697022020816803, 0.5424929261207581," 00:00:13
"
0.6105628609657288, 0.5439093708992004," 00:00:14
"
0.5449607968330383, 0.5793201327323914," 00:00:14
"
0.5890277028083801, 0.5878186821937561," 00:00:14
"
0.5674596428871155, 0.5694050788879395," 00:00:14
"
0.5039342045783997, 0.5651558041572571," 00:00:14
"
0.6812555193901062, 0.545325756072998," 00:00:14
"
0.5091148018836975, 0.5949008464813232," 00:00:14
"
0.5098006725311279, 0.55524080991745," 00:00:14
"
