test loss,test acc,exec time
0.2122371941804886, 0.7946949601173401," 00:01:45
"
0.2243676483631134, 0.7909814119338989," 00:01:48
"
0.25723332166671753, 0.731564998626709," 00:01:48
"
0.26268503069877625, 0.7294429540634155," 00:01:48
"
0.27227962017059326, 0.7326260209083557," 00:01:48
"
0.23652027547359467, 0.7989389896392822," 00:01:48
"
0.22722336649894714, 0.7946949601173401," 00:01:48
"
0.2682342827320099, 0.7395225167274475," 00:01:48
"
0.225556418299675, 0.7994694709777832," 00:01:48
"
0.2892692983150482, 0.6992042660713196," 00:01:48
"
