test loss,test acc,exec time
0.3730050325393677, 0.8281167149543762," 00:01:43
"
0.3854794204235077, 0.7740052938461304," 00:01:48
"
0.3831601142883301, 0.7740052938461304," 00:01:48
"
0.39561307430267334, 0.701856791973114," 00:01:48
"
0.3943840563297272, 0.702917754650116," 00:01:48
"
0.4345041513442993, 0.5342174768447876," 00:01:47
"
0.4739688038825989, 0.3931034505367279," 00:01:47
"
0.4000244438648224, 0.692307710647583," 00:01:48
"
0.4207247197628021, 0.5692307949066162," 00:01:47
"
0.44768527150154114, 0.5114058256149292," 00:01:48
"
