test loss,test acc,exec time
0.018291622400283813, 0.7759411931037903," 08:29:04
"
0.0017429256113246083, 0.9955529570579529," 08:20:15
"
0.003286157501861453, 0.9551411867141724," 08:16:47
"
0.0017152571817860007, 0.9956706166267395," 08:14:48
"
0.0005302201025187969, 0.9959529638290405," 08:26:05
"
0.0020897849462926388, 0.9758588075637817," 08:21:48
"
0.05125274509191513, 0.3582705855369568," 08:25:54
"
0.0646328330039978, 0.25380000472068787," 08:19:53
"
0.0008233682019636035, 0.9960941076278687," 08:19:05
"
0.0026238979771733284, 0.9957059025764465," 08:35:23
"
