test loss,test acc,exec time
0.8026955127716064, 0.20241177082061768," 00:29:10
"
0.817794144153595, 0.09888235479593277," 00:29:49
"
0.5826023817062378, 0.10094117373228073," 00:31:53
"
0.23533524572849274, 0.7929999828338623," 00:34:12
"
0.8033879399299622, 0.20241177082061768," 01:36:43
"
0.843501091003418, 0.09817647188901901," 01:42:37
"
0.8053461909294128, 0.20200000703334808," 01:38:58
"
0.6359493136405945, 0.2997058928012848," 01:39:08
"
0.6096135973930359, 0.39899998903274536," 01:38:54
"
0.8684179186820984, 0.0999411791563034," 01:47:09
"
