test loss,test acc,exec time
0.9800674915313721, 0.01931764744222164," 04:16:03
"
0.9599997997283936, 0.038870587944984436," 04:17:23
"
0.9800803065299988, 0.018929412588477135," 04:17:47
"
0.9801363945007324, 0.01940000057220459," 04:14:37
"
0.9800766706466675, 0.019141176715493202," 04:19:19
"
0.9800738096237183, 0.01925882324576378," 04:16:10
"
0.9800068140029907, 0.01904705911874771," 04:22:20
"
0.9800786972045898, 0.01927058771252632," 04:18:16
"
0.9600832462310791, 0.038552939891815186," 04:17:10
"
0.9800884127616882, 0.019011763855814934," 04:17:35
"
