test loss,test acc,exec time
0.41796767711639404, 0.45325779914855957," 00:00:46
"
0.1261194795370102, 0.7946175932884216," 00:00:46
"
0.1230664998292923, 0.8781869411468506," 00:00:47
"
0.13666057586669922, 0.8640226721763611," 00:00:48
"
0.12553942203521729, 0.8966005444526672," 00:00:47
"
0.12382873892784119, 0.8583569526672363," 00:00:48
"
0.11929155886173248, 0.8753541111946106," 00:00:48
"
0.12719571590423584, 0.8866855502128601," 00:00:48
"
0.1053123027086258, 0.899433434009552," 00:00:48
"
0.13866354525089264, 0.8470255136489868," 00:00:48
"
