test loss,test acc,exec time
0.5126405954360962, 0.20000000298023224," 00:02:00
"
0.47711101174354553, 0.3591511845588684," 00:02:00
"
0.5132237076759338, 0.203713521361351," 00:02:00
"
0.4734184145927429, 0.456233412027359," 00:02:00
"
0.5669276118278503, 0.2312997281551361," 00:02:00
"
nan, 0.21326260268688202," 00:01:59
"
0.4447758197784424, 0.41697612404823303," 00:02:00
"
0.5132234692573547, 0.20954906940460205," 00:01:59
"
0.6231054067611694, 0.20424403250217438," 00:02:00
"
0.5132583975791931, 0.2217506617307663," 00:02:00
"
