test loss,test acc,exec time
0.39636126160621643, 0.6222811937332153," 00:02:34
"
0.3816697895526886, 0.7177718877792358," 00:02:35
"
0.4005506634712219, 0.6366047859191895," 00:02:38
"
0.41980433464050293, 0.653050422668457," 00:02:37
"
0.40445196628570557, 0.6917771697044373," 00:02:38
"
0.41913869976997375, 0.682758629322052," 00:02:38
"
0.39591458439826965, 0.693368673324585," 00:02:38
"
0.392653226852417, 0.7108753323554993," 00:02:39
"
0.5309690237045288, 0.5633952021598816," 00:02:37
"
0.4155195355415344, 0.692838191986084," 00:02:38
"
