test loss,test acc,exec time
0.9000011086463928, 0.10070588439702988," 00:51:50
"
0.9000011682510376, 0.0976470559835434," 00:52:35
"
0.9000011086463928, 0.09935294091701508," 00:52:44
"
0.9000011682510376, 0.09594117850065231," 00:52:37
"
0.9000011682510376, 0.09600000083446503," 00:51:05
"
0.9000011086463928, 0.0981176495552063," 00:52:29
"
0.8992071747779846, 0.10064706206321716," 00:51:48
"
0.9000011682510376, 0.09870588034391403," 00:51:46
"
0.9000011086463928, 0.10011764615774155," 00:52:50
"
0.9000011682510376, 0.0985882356762886," 00:53:11
"
