test loss,test acc,exec time
0.05333160609006882, 0.5949008464813232," 00:00:15
"
0.0530964732170105, 0.7549574971199036," 00:00:15
"
0.047953903675079346, 0.7379603385925293," 00:00:15
"
0.05020143836736679, 0.6373937726020813," 00:00:16
"
0.04698742926120758, 0.6416430473327637," 00:00:15
"
0.05091038718819618, 0.5949008464813232," 00:00:16
"
0.05121290683746338, 0.6416430473327637," 00:00:15
"
0.050303954631090164, 0.6090651750564575," 00:00:15
"
0.06132175400853157, 0.6062322854995728," 00:00:15
"
0.053423505276441574, 0.7577903866767883," 00:00:15
"
