test loss,test acc,exec time
0.45308277010917664, 0.48158639669418335," 00:00:51
"
0.4515171945095062, 0.4645892381668091," 00:00:51
"
0.4610319435596466, 0.4504249393939972," 00:00:55
"
0.463844895362854, 0.45325779914855957," 00:00:49
"
0.455448180437088, 0.4518413543701172," 00:00:53
"
0.45763230323791504, 0.4348441958427429," 00:00:59
"
0.3628517985343933, 0.44192636013031006," 00:01:00
"
0.4760472774505615, 0.45609065890312195," 00:01:01
"
0.4736436605453491, 0.46883851289749146," 00:01:00
"
0.45450374484062195, 0.4730878174304962," 00:00:53
"
