test loss,test acc,exec time
0.9056307673454285, 0.2996470630168915," 01:22:10
"
0.8141552209854126, 0.19705882668495178," 01:21:50
"
0.9041789174079895, 0.10176470875740051," 01:23:00
"
0.9041665196418762, 0.20011764764785767," 01:22:55
"
0.8111656904220581, 0.20005881786346436," 01:23:17
"
0.9064916372299194, 0.09888235479593277," 01:23:13
"
0.8097686767578125, 0.2980000078678131," 01:21:24
"
0.8041319847106934, 0.2007647007703781," 01:21:28
"
0.8113542795181274, 0.20594117045402527," 01:22:20
"
0.9057574272155762, 0.10011764615774155," 01:20:36
"
