test loss,test acc,exec time
0.04272773861885071, 0.8594164252281189, 00:03:45
0.04016181826591492, 0.8716180324554443, 00:03:24
0.0428796261548996, 0.8525198698043823, 00:03:27
0.04144664108753204, 0.8668435215950012, 00:03:31
0.04628890007734299, 0.8482758402824402, 00:03:09
0.04003465548157692, 0.8647214770317078, 00:03:23
0.04300663247704506, 0.8663129806518555, 00:04:03
0.04415838420391083, 0.8588859438896179, 00:03:41
0.04083593934774399, 0.8716180324554443, 00:03:58
0.04112599045038223, 0.8625994920730591, 00:03:43
