test loss,test acc,exec time
0.7075018286705017, 0.2965294122695923, 02:38:11
0.8436402678489685, 0.10205882042646408, 02:37:55
0.9000012278556824, 0.10223529487848282, 02:37:52
0.8591940999031067, 0.10094117373228073, 02:38:14
0.8044394254684448, 0.19747059047222137, 02:37:48
0.8430684208869934, 0.1044117659330368, 02:37:59
0.7224273085594177, 0.1949411779642105, 02:38:00
0.5580340027809143, 0.400176465511322, 02:37:59
0.7065741419792175, 0.30223530530929565, 02:37:56
0.7749133706092834, 0.19682352244853973, 02:38:03
