test loss,test acc,exec time
0.5055776238441467, 0.5878186821937561, 00:00:54
0.585707426071167, 0.5594900846481323, 00:01:00
0.47956082224845886, 0.6331444978713989, 00:01:02
0.5564662218093872, 0.5849858522415161, 00:00:51
0.5654247403144836, 0.5155807137489319, 00:00:56
0.5861067175865173, 0.5339943170547485, 00:00:58
0.5641612410545349, 0.5354107618331909, 00:01:01
0.45439213514328003, 0.6062322854995728, 00:00:52
0.45584794878959656, 0.6529744863510132, 00:00:56
0.46775561571121216, 0.6161472797393799, 00:00:58
