test loss,test acc,exec time
0.40859657526016235, 0.6594164371490479, 00:03:13
0.4290463924407959, 0.5777188539505005, 00:03:43
0.3743645250797272, 0.701856791973114, 00:03:51
0.3995741903781891, 0.6122015714645386, 00:03:45
0.44466912746429443, 0.575066328048706, 00:03:41
0.40113887190818787, 0.5989390015602112, 00:03:32
0.4376160502433777, 0.6286472082138062, 00:03:29
0.4462582767009735, 0.6079575419425964, 00:03:59
0.4328281283378601, 0.575596809387207, 00:03:43
0.4583418667316437, 0.5602121949195862, 00:03:25
