test loss,test acc,exec time
0.0007899875636212528, 0.995658814907074," 07:32:24
"
0.0006325067370198667, 0.9963647127151489," 07:29:20
"
0.0016393882688134909, 0.9950941205024719," 07:21:22
"
0.022721128538250923, 0.8077647089958191," 07:20:06
"
0.0006695770425722003, 0.9955882430076599," 07:27:09
"
0.0010217897361144423, 0.995482325553894," 07:33:00
"
0.003450780175626278, 0.9764705896377563," 07:22:11
"
0.00069111940683797, 0.9957882165908813," 07:24:11
"
0.020168710500001907, 0.8075293898582458," 07:28:30
"
0.0005295041482895613, 0.9959176182746887," 07:29:33
"
