test loss,test acc,exec time
0.006183771416544914, 0.9961764812469482," 02:34:17
"
0.001252794056199491, 0.9970588088035583," 02:34:38
"
0.0021153506822884083, 0.9961764812469482," 02:34:41
"
0.005404961295425892, 0.99647057056427," 02:34:10
"
0.0036465527955442667, 0.9965294003486633," 02:35:09
"
0.0020118660759180784, 0.99664705991745," 02:35:10
"
0.001697961357422173, 0.9962353110313416," 02:35:05
"
0.003530775662511587, 0.99664705991745," 02:35:13
"
0.0021244182717055082, 0.9962353110313416," 02:35:32
"
0.0020884519908577204, 0.995941162109375," 02:33:44
"
