test loss,test acc,exec time
0.9000011682510376, 0.09941176325082779," 02:33:56
"
0.9000011086463928, 0.09758823364973068," 02:34:34
"
0.9000011086463928, 0.09841176122426987," 02:34:59
"
0.9000011086463928, 0.10135293751955032," 02:34:47
"
0.9000011086463928, 0.10041176527738571," 02:34:52
"
0.9000011086463928, 0.09423529356718063," 02:34:58
"
0.900001049041748, 0.1017058789730072," 02:35:12
"
0.9000011086463928, 0.09705882519483566," 02:34:07
"
0.9000011086463928, 0.09952941536903381," 02:35:04
"
0.900001049041748, 0.09905882179737091," 02:34:56
"
