test loss,test acc,exec time
0.941485583782196, 0.05882352963089943, 06:55:07
0.940183162689209, 0.05791764706373215, 06:51:46
0.9416841864585876, 0.058129411190748215, 06:42:51
0.8693645000457764, 0.13884705305099487, 06:41:17
0.9230708479881287, 0.07898823171854019, 07:01:06
0.9220808744430542, 0.07943529635667801, 06:56:36
0.9412164688110352, 0.057188235223293304, 06:43:35
0.9229675531387329, 0.0789647027850151, 06:43:58
0.9034542441368103, 0.09817647188901901, 07:01:31
0.9604854583740234, 0.03817646950483322, 07:01:42
