test loss,test acc,exec time
0.09002742171287537, 0.09917647391557693," 02:36:28
"
0.09003002941608429, 0.1021764725446701," 02:36:12
"
0.09006967395544052, 0.09670588374137878," 02:36:16
"
0.09003151208162308, 0.09799999743700027," 02:36:46
"
0.09008081257343292, 0.09941176325082779," 02:36:35
"
0.09003443270921707, 0.10194117575883865," 02:35:15
"
0.0900280699133873, 0.100352942943573," 02:36:40
"
0.09001772105693817, 0.0989999994635582," 02:36:09
"
0.09003854542970657, 0.09952941536903381," 02:37:03
"
0.09000160545110703, 0.10135293751955032," 02:37:12
"
