test loss,test acc,exec time
0.005348980892449617, 0.7611058950424194, 07:22:46
0.011267600581049919, 0.49808233976364136, 07:16:44
0.019603287801146507, 0.01971764676272869, 07:17:48
0.0071832239627838135, 0.6945294141769409, 07:27:41
0.002376078860834241, 0.893752932548523, 07:27:49
0.005955361761152744, 0.7776588201522827, 07:20:46
0.008103749714791775, 0.677541196346283, 07:21:37
0.0009760839166119695, 0.9550235271453857, 07:34:12
0.019605446606874466, 0.01967058889567852, 07:35:52
0.009265473112463951, 0.554658830165863, 13:19:44
