test loss,test acc,exec time
0.11404529213905334, 0.8413597941398621," 00:00:55
"
0.11291249841451645, 0.7974504232406616," 00:00:50
"
0.11954951286315918, 0.7422096133232117," 00:00:54
"
0.13149107992649078, 0.7577903866767883," 00:00:54
"
0.13340787589550018, 0.8031161427497864," 00:00:58
"
0.1420053094625473, 0.7025495767593384," 00:00:54
"
0.11993759125471115, 0.7875354290008545," 00:00:54
"
0.12742778658866882, 0.723796010017395," 00:00:53
"
0.135725736618042, 0.7960339784622192," 00:00:53
"
0.11052855104207993, 0.8059490323066711," 00:00:54
"
