test loss,test acc,exec time
0.004166779574006796, 0.9955882430076599, 00:51:34
0.0025582616217434406, 0.9967058897018433, 01:28:25
0.0018561766482889652, 0.9968235492706299, 01:29:17
0.0029699469450861216, 0.9962353110313416, 01:29:10
0.08874332904815674, 0.6968823671340942, 01:28:12
0.0180142093449831, 0.9959999918937683, 01:27:15
0.0018519377335906029, 0.9962941408157349, 01:27:56
0.0017437062924727798, 0.9965294003486633, 01:27:51
0.0021159646566957235, 0.99647057056427, 01:28:00
0.0027033239603042603, 0.9969411492347717, 01:27:28
